0:0:0:0:0:0:0:1 - - [22/Apr/2023:00:00:04 +0900] "GET /DanBeck/project/recipeview.do?recipe_id=null HTTP/1.1" 200 4115
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:03:09 +0900] "GET /DanBeck/RecipeProject/css/flexbox2.css?v=3 HTTP/1.1" 404 857
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:03:11 +0900] "POST /DanBeck/project/loginCheck.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:03:11 +0900] "GET /DanBeck/project/recipeList.do HTTP/1.1" 200 9240
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:03:11 +0900] "GET /DanBeck/css/top.css?v=3 HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:03:11 +0900] "GET /DanBeck/Storage/4_%E3%85%88%E3%84%B7%E3%84%BB%E3%84%B9_mainPhoto.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:03:11 +0900] "GET /DanBeck/Storage/4_%E3%85%81%E3%85%88%E3%84%B7%E3%84%B9%E3%84%B7%E3%85%88%E3%85%81_mainPhoto.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:03:11 +0900] "GET /DanBeck/Storage/4_%E3%85%81%E3%84%B4%E3%85%87%E3%84%BB%E3%84%B9_mainPhoto.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:03:11 +0900] "GET /DanBeck/Storage/4_fewfaw_mainPhoto.png HTTP/1.1" 200 17408
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:03:11 +0900] "GET /DanBeck/Storage/4_%E3%84%B4%E3%85%81%E3%85%87%E3%84%B9_mainPhoto.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:03:11 +0900] "GET /DanBeck/Storage/4_%E3%85%81%E3%85%88%E3%84%B7%E3%84%B9%E3%84%B7%E3%85%81%E3%85%88_mainPhoto.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:03:11 +0900] "GET /DanBeck/Storage/4_%E3%84%B9%E3%84%B7%E3%85%88%E3%84%B9%E3%84%B7_mainPhoto.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:03:16 +0900] "GET /DanBeck/project/recipeview.do?recipe_id=41 HTTP/1.1" 200 13497
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:03:16 +0900] "GET /DanBeck/projectResources/css/RecipeView.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:03:16 +0900] "GET /DanBeck/Storage/41_2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:03:16 +0900] "GET /DanBeck/Storage/41_1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:03:16 +0900] "GET /DanBeck/Storage/41_3.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:03:55 +0900] "GET /DanBeck/project/recipeview.do?recipe_id=41 HTTP/1.1" 200 13277
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:04:56 +0900] "GET /DanBeck/project/recipeview.do?recipe_id=41 HTTP/1.1" 200 13497
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:04:59 +0900] "GET /DanBeck/project/recipeview.do?recipe_id=41 HTTP/1.1" 200 13497
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:04:59 +0900] "GET /DanBeck/projectResources/css/RecipeView.css HTTP/1.1" 200 561
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:04:59 +0900] "GET /DanBeck/Storage/41_1.png HTTP/1.1" 200 8974
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:04:59 +0900] "GET /DanBeck/Storage/41_2.png HTTP/1.1" 200 13659
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:04:59 +0900] "GET /DanBeck/Storage/41_3.png HTTP/1.1" 200 13659
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:05:00 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:05:04 +0900] "GET /DanBeck/project/recipeview.do?recipe_id=41 HTTP/1.1" 200 11174
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:05:04 +0900] "GET /DanBeck/projectResources/css/RecipeView.css HTTP/1.1" 200 561
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:05:04 +0900] "GET /DanBeck/Storage/41_1.png HTTP/1.1" 200 8974
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:05:04 +0900] "GET /DanBeck/Storage/41_2.png HTTP/1.1" 200 13659
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:05:04 +0900] "GET /DanBeck/Storage/41_3.png HTTP/1.1" 200 13659
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:05:04 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:05:05 +0900] "GET /DanBeck/project/recipeview.do?recipe_id=41 HTTP/1.1" 200 11174
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:05:05 +0900] "GET /DanBeck/projectResources/css/RecipeView.css HTTP/1.1" 200 561
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:05:05 +0900] "GET /DanBeck/Storage/41_1.png HTTP/1.1" 200 8974
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:05:05 +0900] "GET /DanBeck/Storage/41_2.png HTTP/1.1" 200 13659
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:05:05 +0900] "GET /DanBeck/Storage/41_3.png HTTP/1.1" 200 13659
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:05:05 +0900] "GET /favicon.ico HTTP/1.1" 404 818
127.0.0.1 - - [22/Apr/2023:14:27:09 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:28:08 +0900] "GET /DanBeck/RecipeProject/Home.jsp HTTP/1.1" 200 227
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:28:10 +0900] "GET /DanBeck/project/loginCheck.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:28:10 +0900] "GET /DanBeck/RecipeProject/Login.jsp HTTP/1.1" 200 1034
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:28:10 +0900] "GET /DanBeck/RecipeProject/css/flexbox2.css?v=3 HTTP/1.1" 404 857
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:28:12 +0900] "POST /DanBeck/project/loginCheck.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:28:12 +0900] "GET /DanBeck/project/recipeList.do HTTP/1.1" 200 9240
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:28:12 +0900] "GET /DanBeck/css/top.css?v=3 HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:28:16 +0900] "GET /DanBeck/project/recipeview.do?recipe_id=42 HTTP/1.1" 200 9141
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:28:16 +0900] "GET /DanBeck/Storage/42_1.JPG HTTP/1.1" 200 11254
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:28:16 +0900] "GET /DanBeck/Storage/42_2.png HTTP/1.1" 200 13932
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:28:21 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:28:25 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:28:29 +0900] "GET /DanBeck/project/recipeview.do?recipe_id=41 HTTP/1.1" 200 9771
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:28:31 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:28:32 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:28:33 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:28:36 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 -
127.0.0.1 - - [22/Apr/2023:14:30:10 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:30:11 +0900] "GET /DanBeck/RecipeProject/Home.jsp HTTP/1.1" 200 227
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:30:13 +0900] "GET /DanBeck/project/loginCheck.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:30:13 +0900] "GET /DanBeck/RecipeProject/Login.jsp HTTP/1.1" 200 1034
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:30:13 +0900] "GET /DanBeck/RecipeProject/css/flexbox2.css?v=3 HTTP/1.1" 404 857
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:30:15 +0900] "POST /DanBeck/project/loginCheck.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:30:15 +0900] "GET /DanBeck/project/recipeList.do HTTP/1.1" 200 9240
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:30:15 +0900] "GET /DanBeck/css/top.css?v=3 HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:30:18 +0900] "GET /DanBeck/project/recipeview.do?recipe_id=42 HTTP/1.1" 200 9141
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:30:21 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 529
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:30:21 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 529
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:30:23 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 529
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:30:25 +0900] "GET /DanBeck/project/recipeview.do?recipe_id=42 HTTP/1.1" 200 9141
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:30:26 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 529
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:30:28 +0900] "GET /DanBeck/project/recipeview.do?recipe_id=42 HTTP/1.1" 200 9141
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:30:39 +0900] "GET /DanBeck/project/recipeview.do?recipe_id=41 HTTP/1.1" 200 9771
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:30:50 +0900] "POST /DanBeck/project/commentWrite.do HTTP/1.1" 200 1058
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:30:52 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 1058
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:30:54 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 1058
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:30:55 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 1058
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:30:56 +0900] "POST /DanBeck/project/commentWrite.do HTTP/1.1" 200 1206
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:30:58 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 1206
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:31:02 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 1206
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:31:02 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 1206
127.0.0.1 - - [22/Apr/2023:14:32:03 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:32:03 +0900] "GET /DanBeck/RecipeProject/Home.jsp HTTP/1.1" 200 227
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:32:05 +0900] "GET /DanBeck/project/loginCheck.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:32:05 +0900] "GET /DanBeck/RecipeProject/Login.jsp HTTP/1.1" 200 1034
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:32:05 +0900] "GET /DanBeck/RecipeProject/css/flexbox2.css?v=3 HTTP/1.1" 404 857
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:32:07 +0900] "POST /DanBeck/project/loginCheck.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:32:07 +0900] "GET /DanBeck/project/recipeList.do HTTP/1.1" 200 9240
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:32:07 +0900] "GET /DanBeck/css/top.css?v=3 HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:32:09 +0900] "GET /DanBeck/project/recipeview.do?recipe_id=42 HTTP/1.1" 200 9141
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:32:12 +0900] "POST /DanBeck/project/commentWrite.do HTTP/1.1" 200 665
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:32:14 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 529
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:32:18 +0900] "POST /DanBeck/project/commentWrite.do HTTP/1.1" 200 677
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:32:22 +0900] "POST /DanBeck/project/commentWrite.do HTTP/1.1" 200 828
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:32:27 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 680
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:32:28 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 529
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:32:30 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 529
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:32:30 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 529
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:32:31 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 397
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:32:32 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 266
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:10 +0900] "GET /DanBeck/RecipeProject/Home.jsp HTTP/1.1" 200 227
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:12 +0900] "GET /DanBeck/project/loginCheck.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:12 +0900] "GET /DanBeck/RecipeProject/Login.jsp HTTP/1.1" 200 1034
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:12 +0900] "GET /DanBeck/RecipeProject/css/flexbox2.css?v=3 HTTP/1.1" 404 857
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:13 +0900] "POST /DanBeck/project/loginCheck.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:13 +0900] "GET /DanBeck/project/recipeList.do HTTP/1.1" 200 9240
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:13 +0900] "GET /DanBeck/css/top.css?v=3 HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:16 +0900] "GET /DanBeck/project/recipeview.do?recipe_id=42 HTTP/1.1" 200 8518
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:19 +0900] "POST /DanBeck/project/commentWrite.do HTTP/1.1" 200 414
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:20 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 266
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:23 +0900] "POST /DanBeck/project/commentWrite.do HTTP/1.1" 200 408
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:24 +0900] "POST /DanBeck/project/commentWrite.do HTTP/1.1" 200 556
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:25 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 414
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:27 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 266
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:29 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 133
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:30 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:32 +0900] "GET /DanBeck/project/recipeview.do?recipe_id=41 HTTP/1.1" 200 10529
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:34 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 1058
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:35 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 916
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:35 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 786
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:36 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 648
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:36 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 513
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:37 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 383
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:38 +0900] "POST /DanBeck/project/commentDelete.do HTTP/1.1" 200 255
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:40 +0900] "POST /DanBeck/project/commentWrite.do HTTP/1.1" 200 403
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:43 +0900] "GET /DanBeck/project/logout.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:43 +0900] "GET /DanBeck/RecipeProject/Home.jsp HTTP/1.1" 200 227
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:44 +0900] "GET /DanBeck/project/loginCheck.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:44 +0900] "GET /DanBeck/RecipeProject/Login.jsp HTTP/1.1" 200 1034
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:44 +0900] "GET /DanBeck/RecipeProject/css/flexbox2.css?v=3 HTTP/1.1" 404 857
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:50 +0900] "POST /DanBeck/project/loginCheck.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:50 +0900] "GET /DanBeck/project/recipeList.do HTTP/1.1" 200 9240
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:50 +0900] "GET /DanBeck/css/top.css?v=3 HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:52 +0900] "GET /DanBeck/project/recipeview.do?recipe_id=42 HTTP/1.1" 200 7819
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:34:55 +0900] "GET /DanBeck/project/recipeview.do?recipe_id=41 HTTP/1.1" 200 8240
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:35:13 +0900] "POST /DanBeck/project/commentWrite.do HTTP/1.1" 200 538
127.0.0.1 - - [22/Apr/2023:14:43:56 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:43:57 +0900] "GET /DanBeck/RecipeProject/Home.jsp HTTP/1.1" 200 227
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:43:58 +0900] "GET /DanBeck/project/loginCheck.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:43:58 +0900] "GET /DanBeck/RecipeProject/Login.jsp HTTP/1.1" 200 1034
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:43:58 +0900] "GET /DanBeck/RecipeProject/css/flexbox2.css?v=3 HTTP/1.1" 404 857
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:44:00 +0900] "POST /DanBeck/project/loginCheck.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:44:00 +0900] "GET /DanBeck/project/recipeList.do HTTP/1.1" 200 9240
0:0:0:0:0:0:0:1 - - [22/Apr/2023:14:44:00 +0900] "GET /DanBeck/css/top.css?v=3 HTTP/1.1" 404 834
